id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,violations,officer_id,officer_gender,officer_race,highway_type,road_number,milepost,lat,lon,contact_type,enforcements,drugs_related_stop
WA-2009-0001797,WA,2009-01-01,18:00,Spokane,Spokane County,53063,S-002-278,,,,,,,,,FALSE,,,FALSE,,,,850,M,White,S,002,278,47.642934,-117.608815,Self-Initiated Physical Assist,,FALSE
WA-2009-0001798,WA,2009-01-01,18:00,Cowlitz,Cowlitz County,53015,I-005-36,,,,,,,,,FALSE,,,FALSE,,,,116,M,White,I,005,36,46.106685,-122.879112,Calls for service,,FALSE
WA-2009-0001799,WA,2009-01-01,18:00,Pierce,Pierce County,53053,S-410-18,,,,,,,,,FALSE,,,FALSE,,,,141,F,White,S,410,18,47.163426,-122.092794,Calls for service,,FALSE
WA-2009-0001800,WA,2009-01-01,18:00,Pierce,Pierce County,53053,S-509-0,,,,,,,,,FALSE,,,FALSE,,,,481,M,Asian,S,509,0,47.2446625,-122.414794,Calls for service,,FALSE
WA-2009-0001801,WA,2009-01-01,18:00,King,King County,53033,I-090-6,,,,,,,,,FALSE,,,FALSE,,,,259,M,White,I,090,6,47.589213,-122.253371,Calls for service,,FALSE
WA-2009-0001802,WA,2009-01-01,18:00,Stevens,Stevens County,53065,S-292-2,,,,,,,,,FALSE,,,FALSE,,,,440,M,White,S,292,2,48.066844,-117.701226,Self-Initiated Physical Assist,,FALSE
WA-2009-0001803,WA,2009-01-01,18:00,Jefferson,Jefferson County,53031,S-101-281,,,,,,,,,FALSE,,,FALSE,,,,207,M,White,S,101,281,48.003082,-122.87093,Calls for service,,FALSE
WA-2009-0001804,WA,2009-01-01,18:00,Kitsap,Kitsap County,53035,S-003-36,,,,,,,,,FALSE,,,FALSE,,,,498,M,White,S,003,36,47.540424,-122.675826,Self-Initiated Physical Assist,,FALSE
WA-2009-0001805,WA,2009-01-01,19:00,King,King County,53033,I-005-170,,F,26.0,26.0,White,White,Follow close,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,9,232,M,White,I,005,170,47.680697,-122.320762,Self-Initiated Contact,3,FALSE
WA-2009-0001806,WA,2009-01-01,19:00,Skagit,Skagit County,53057,I-005-236,,M,61.0,61.0,White,White,"Other Def Equipment,Vehicle Lic (tabs/plates)","Equipment,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"31,151",89,M,White,I,005,236,48.55743,-122.349612,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001807,WA,2009-01-01,19:00,Benton,Benton County,53005,S-240-31,,M,37.0,37.0,White,White,"License Susp/Rev 3rd Deg,Other Def Equipment","Equipment,License",FALSE,No Search,,FALSE,Arrest or Citation,,"31,185",662,F,White,S,240,31,46.304453,-119.291534,Self-Initiated Contact,"3,1",FALSE
WA-2009-0001808,WA,2009-01-01,19:00,Grays Harbor,Grays Harbor County,53027,S-101-84,,M,25.0,25.0,White,White,Lane Change,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,37,227,M,White,S,101,84,46.973274,-123.819851,Self-Initiated Contact,3,FALSE
WA-2009-0001809,WA,2009-01-01,19:00,King,King County,53033,I-005-171,,M,27.0,27.0,East Indian,Asian,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,47,M,White,I,005,171,47.680697,-122.320762,Self-Initiated Contact,3,FALSE
WA-2009-0001810,WA,2009-01-01,19:00,Chelan,Chelan County,53007,S-002-100,,M,32.0,32.0,White,White,Stop Sign,Stop sign/light,FALSE,No Search,,FALSE,Verbal Warning,,18,463,M,White,S,002,100,47.594223,-120.640594,Self-Initiated Contact,3,FALSE
WA-2009-0001811,WA,2009-01-01,19:00,Asotin,Asotin County,53003,S-129-38,,M,50.0,50.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,221,M,White,S,129,38,46.35954,-117.064827,Self-Initiated Contact,3,FALSE
WA-2009-0001812,WA,2009-01-01,19:00,Yakima,Yakima County,53077,S-024-1,,M,27.0,27.0,Hispanic,Hispanic,Exhaust,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,29,291,M,White,S,024,1,46.577779,-120.457131,Self-Initiated Contact,3,FALSE
WA-2009-0001813,WA,2009-01-01,19:00,Adams,Adams County,53001,I-090-225,,M,48.0,48.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,3,FALSE
WA-2009-0001814,WA,2009-01-01,19:00,Benton,Benton County,53005,S-224-8,,M,24.0,24.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,662,F,White,S,224,8,46.298345,-119.341817,Self-Initiated Contact,3,FALSE
WA-2009-0001815,WA,2009-01-01,19:00,Pacific,Pacific County,53049,S-101-65,,M,31.0,31.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,538,M,Other,S,101,65,46.764075,-123.752742,Self-Initiated Contact,3,FALSE
WA-2009-0001816,WA,2009-01-01,19:00,King,King County,53033,I-005-172,,M,30.0,30.0,Hispanic,Hispanic,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,12,186,M,White,I,005,172,47.680697,-122.320762,Self-Initiated Contact,3,FALSE
WA-2009-0001817,WA,2009-01-01,19:00,,,,C-027-NA,,F,21.0,21.0,Asian,Asian,"Insurance - None,Right of way","Paperwork,Safe movement",FALSE,No Search,,FALSE,Arrest or Citation,,"10,182",418,M,White,C,027,,,,Collisions,"1,1",FALSE
WA-2009-0001818,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-141-8,,M,23.0,23.0,White,White,"Speed - Radar,Vehicle Lic (tabs/plates)","Registration/plates,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"6,151",237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,"3,3",FALSE
WA-2009-0001819,WA,2009-01-01,19:00,Clallam,Clallam County,53009,S-101-237,,M,23.0,23.0,White,White,Headlights Dim,Lights,FALSE,No Search,,FALSE,Verbal Warning,,21,107,M,Other,S,101,237,48.069933,-123.629257,Self-Initiated Contact,3,FALSE
WA-2009-0001820,WA,2009-01-01,19:00,Clallam,Clallam County,53009,S-101-192,,F,46.0,46.0,White,White,"Oper Licence - I,Shoulder,Signal","Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"13,16,181",685,M,White,S,101,192,47.956405,-124.386929,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001821,WA,2009-01-01,19:00,Kittitas,Kittitas County,53037,I-090-77,,M,57.0,57.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,865,F,White,I,090,77,47.194867,-121.052153,Collisions,1,FALSE
WA-2009-0001822,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-141-8,,F,22.0,22.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,3,FALSE
WA-2009-0001823,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-141-8,,M,57.0,57.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,3,FALSE
WA-2009-0001824,WA,2009-01-01,19:00,Asotin,Asotin County,53003,S-129-36,,M,26.0,26.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,221,M,White,S,129,36,46.338436,-117.052343,Self-Initiated Contact,3,FALSE
WA-2009-0001825,WA,2009-01-01,19:00,,,,C-014-991,,F,22.0,22.0,White,White,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,12,546,M,White,C,014,991,,,Self-Initiated Contact,3,FALSE
WA-2009-0001826,WA,2009-01-01,19:00,Thurston,Thurston County,53067,I-005-105,,F,36.0,36.0,Asian,Asian,"Lane Travel,Shoulder,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"13,12,4",743,M,White,I,005,105,47.035701,-122.881646,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001827,WA,2009-01-01,19:00,Mason,Mason County,53045,S-101-345,,M,48.0,48.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,215,M,White,S,101,345,47.232762,-123.129045,Self-Initiated Contact,3,FALSE
WA-2009-0001828,WA,2009-01-01,19:00,Pierce,Pierce County,53053,I-005-116,,M,33.0,33.0,African American,Black,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,331,M,White,I,005,116,47.083055,-122.66716,Aggressive driving,1,FALSE
WA-2009-0001829,WA,2009-01-01,19:00,Clallam,Clallam County,53009,S-101-192,,M,26.0,26.0,White,White,"Light Violations,Other Def Equipment,Vehicle registration (paper)","Equipment,Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,31,152",685,M,White,S,101,192,47.956405,-124.386929,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001830,WA,2009-01-01,19:00,Cowlitz,Cowlitz County,53015,I-005-25,,M,21.0,21.0,White,White,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,12,396,M,White,I,005,25,45.980079,-122.824824,Self-Initiated Contact,3,FALSE
WA-2009-0001831,WA,2009-01-01,19:00,Pierce,Pierce County,53053,S-512-3,,M,55.0,55.0,African American,Black,"DUI - With test,Lane Travel","DUI,Safe movement",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"12,1",617,M,White,S,512,3,47.158886,-122.4177955,Self-Initiated Contact,"3,1",FALSE
WA-2009-0001832,WA,2009-01-01,19:00,Kitsap,Kitsap County,53035,S-003-37,,M,42.0,42.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,610,F,White,S,003,37,47.553712,-122.67106,Self-Initiated Contact,3,FALSE
WA-2009-0001833,WA,2009-01-01,19:00,Grays Harbor,Grays Harbor County,53027,S-101-84,,M,17.0,17.0,White,White,Stop Sign,Stop sign/light,FALSE,No Search,,FALSE,Verbal Warning,,18,227,M,White,S,101,84,46.973274,-123.819851,Self-Initiated Contact,3,FALSE
WA-2009-0001834,WA,2009-01-01,19:00,Benton,Benton County,53005,S-224-9,,M,16.0,16.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,662,F,White,S,224,9,46.294771,-119.323063,Self-Initiated Contact,3,FALSE
WA-2009-0001835,WA,2009-01-01,19:00,Whitman,Whitman County,53075,S-195-38,,M,43.0,43.0,White,White,"Headlights Dim,Insurance - None","Lights,Paperwork",FALSE,No Search,,FALSE,Verbal Warning,,"21,182",195,M,White,S,195,38,46.872202,-117.355971,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001836,WA,2009-01-01,19:00,Yakima,Yakima County,53077,S-097-74,,F,40.0,40.0,White,White,"Insurance - None,Safety Belt","Paperwork,Seat belt",FALSE,No Search,,FALSE,Arrest or Citation,,"174,182",291,M,White,S,097,74,46.51142,-120.4733705,Self-Initiated Contact,"1,1",FALSE
WA-2009-0001837,WA,2009-01-01,19:00,Kitsap,Kitsap County,53035,S-003-34,,M,20.0,20.0,White,White,"Insurance - None,License Susp/Rev 3rd Deg,Oper Licence - I,Speed - Radar,Vehicle registration (paper)","License,Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,181,152,182,185",498,M,White,S,003,34,47.524101,-122.709618,Self-Initiated Contact,"1,3,3,1,1",FALSE
WA-2009-0001838,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-197-3,,M,36.0,36.0,White,White,"Signal,Turning",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"16,17",531,M,White,S,197,3,45.646271,-121.15555,Emphasis patrol,"3,3",FALSE
WA-2009-0001839,WA,2009-01-01,19:00,Pierce,Pierce County,53053,S-162-4,,M,75.0,75.0,African American,Black,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,141,F,White,S,162,4,47.169248,-122.229328,Collisions,1,FALSE
WA-2009-0001840,WA,2009-01-01,19:00,Adams,Adams County,53001,I-090-225,,M,29.0,29.0,White,White,"Insurance - None,Speed - Radar,Vehicle registration (paper)","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,182,152",214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,"1,3,3",FALSE
WA-2009-0001841,WA,2009-01-01,19:00,,,,C-017-NA,,F,27.0,27.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Arrest or Citation,,151,294,F,White,C,017,,,,Self-Initiated Contact,1,FALSE
WA-2009-0001842,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-141-8,,M,22.0,22.0,White,White,"Speed - Radar,Vehicle Lic (tabs/plates)","Registration/plates,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"6,151",237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,"3,3",FALSE
WA-2009-0001843,WA,2009-01-01,19:00,Pierce,Pierce County,53053,I-005-128,,M,32.0,32.0,White,White,Headlights - None,Lights,FALSE,No Search,,FALSE,Verbal Warning,,23,481,M,Asian,I,005,128,47.163133,-122.479713,Self-Initiated Contact,3,FALSE
WA-2009-0001844,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-141-8,,F,32.0,32.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,3,FALSE
WA-2009-0001845,WA,2009-01-01,19:00,Benton,Benton County,53005,S-240-31,,M,32.0,32.0,White,White,Other Def Equipment,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,31,662,F,White,S,240,31,46.304453,-119.291534,Self-Initiated Contact,3,FALSE
WA-2009-0001846,WA,2009-01-01,19:00,Pacific,Pacific County,53049,S-101-37,,M,35.0,35.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,158,M,White,S,101,37,46.539279,-123.890373,Self-Initiated Contact,1,FALSE
WA-2009-0001847,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-141-8,,M,38.0,38.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,3,FALSE
WA-2009-0001848,WA,2009-01-01,19:00,King,King County,53033,I-005-165,,M,21.0,21.0,Asian,Asian,Speed,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,4,232,M,White,I,005,165,47.60731,-122.330035,Self-Initiated Contact,1,FALSE
WA-2009-0001849,WA,2009-01-01,19:00,Mason,Mason County,53045,S-101-345,,M,48.0,48.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,215,M,White,S,101,345,47.232762,-123.129045,Self-Initiated Contact,1,FALSE
WA-2009-0001850,WA,2009-01-01,19:00,King,King County,53033,I-005-175,,M,20.0,20.0,White,White,"Follow close,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"9,4",758,M,White,I,005,175,47.756025,-122.32953,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001851,WA,2009-01-01,19:00,,,,C-002-NA,,F,32.0,32.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,221,M,White,C,002,,,,Self-Initiated Contact,3,FALSE
WA-2009-0001852,WA,2009-01-01,19:00,Asotin,Asotin County,53003,S-012-433,,F,29.0,29.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,221,M,White,S,012,433,46.419911,-117.061134,Self-Initiated Contact,3,FALSE
WA-2009-0001853,WA,2009-01-01,19:00,Yakima,Yakima County,53077,I-082-37,,M,72.0,72.0,Native American,Other,"Lane Change,Lane Travel",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"12,37",291,M,White,I,082,37,46.5629,-120.472156,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001854,WA,2009-01-01,19:00,Kittitas,Kittitas County,53037,I-090-110,,,,,,,,,FALSE,,,FALSE,,,,165,M,White,I,090,110,46.970445,-120.515791,Collisions,,FALSE
WA-2009-0001855,WA,2009-01-01,19:00,King,King County,53033,I-005-161,,F,32.0,32.0,Asian,Asian,"Insurance - None,Light Violations","Paperwork,Safe movement",FALSE,No Search,,FALSE,Arrest or Citation,,"22,182",232,M,White,I,005,161,47.547206,-122.310266,Self-Initiated Contact,"1,1",FALSE
WA-2009-0001856,WA,2009-01-01,19:00,Pierce,Pierce County,53053,S-162-4,,,,,,,,,FALSE,,,FALSE,,,,141,F,White,S,162,4,47.169248,-122.229328,Calls for service,,FALSE
WA-2009-0001857,WA,2009-01-01,19:00,King,King County,53033,I-005-175,,F,30.0,30.0,African American,Black,"Lane Travel,Right of way",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"12,10",186,M,White,I,005,175,47.756025,-122.32953,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001858,WA,2009-01-01,19:00,Benton,Benton County,53005,S-224-9,,M,29.0,29.0,White,White,Lane Change,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,37,662,F,White,S,224,9,46.294771,-119.323063,Self-Initiated Contact,3,FALSE
WA-2009-0001859,WA,2009-01-01,19:00,Wahkiakum,Wahkiakum County,53069,S-004-33,,M,49.0,49.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,715,M,White,S,004,33,46.238928,-123.396733,Emphasis patrol,3,FALSE
WA-2009-0001860,WA,2009-01-01,19:00,Spokane,Spokane County,53063,I-090-298,,,,,,,,,FALSE,,,FALSE,,,,816,M,White,I,090,298,47.695988,-117.048025,Self-Initiated Physical Assist,,FALSE
WA-2009-0001861,WA,2009-01-01,19:00,Clark,Clark County,53011,I-005-4,,,,,,,,,FALSE,,,FALSE,,,,247,M,White,I,005,4,45.678724,-122.664433,Calls for service,,FALSE
WA-2009-0001862,WA,2009-01-01,19:00,Clallam,Clallam County,53009,S-101-231,,,,,,,,,FALSE,,,FALSE,,,,107,M,Other,S,101,231,48.079235,-123.745744,Calls for service,,FALSE
WA-2009-0001863,WA,2009-01-01,19:00,King,King County,53033,I-090-34,,,,,,,,,FALSE,,,FALSE,,,,655,F,White,I,090,34,47.454551,-121.702221,Calls for service,,FALSE
WA-2009-0001864,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-097-11,,,,,,,,,FALSE,,,FALSE,,,,167,M,White,S,097,11,45.802898,-120.811199,Calls for service,,FALSE
WA-2009-0001865,WA,2009-01-01,19:00,,,,C-017-NA,,,,,,,,,FALSE,,,FALSE,,,,548,M,White,C,017,,,,Calls for service,,FALSE
WA-2009-0001866,WA,2009-01-01,19:00,Clark,Clark County,53011,I-005-0,,,,,,,,,FALSE,,,FALSE,,,,247,M,White,I,005,0,45.633466,-122.663496,Calls for service,,FALSE
WA-2009-0001867,WA,2009-01-01,19:00,Cowlitz,Cowlitz County,53015,S-433-1,,,,,,,,,FALSE,,,FALSE,,,,396,M,White,S,433,1,46.11228,-122.954866,Calls for service,,FALSE
WA-2009-0001868,WA,2009-01-01,19:00,Pierce,Pierce County,53053,S-512-11,,,,,,,,,FALSE,,,FALSE,,,,341,M,Asian,S,512,11,47.188172,-122.2828675,Calls for service,,FALSE
WA-2009-0001869,WA,2009-01-01,19:00,King,King County,53033,I-005-175,,,,,,,,,FALSE,,,FALSE,,,,232,M,White,I,005,175,47.756025,-122.32953,Calls for service,,FALSE
WA-2009-0001870,WA,2009-01-01,19:00,Walla Walla,Walla Walla County,53071,S-012-307,,,,,,,,,FALSE,,,FALSE,,,,397,M,White,S,012,307,46.065339,-118.908053,Self-Initiated Physical Assist,,FALSE
WA-2009-0001871,WA,2009-01-01,19:00,Klickitat,Klickitat County,53039,S-197-1,,,,,,,,,FALSE,,,FALSE,,,,531,M,White,S,197,1,45.618509,-121.145064,Self-Initiated Physical Assist,,FALSE
WA-2009-0001872,WA,2009-01-01,19:00,Stevens,Stevens County,53065,S-395-241,,,,,,,,,FALSE,,,FALSE,,,,166,M,White,S,395,241,48.619654,-118.107769,Calls for service,,FALSE
WA-2009-0001873,WA,2009-01-01,19:00,King,King County,53033,I-005-165,,,,,,,,,FALSE,,,FALSE,,,,47,M,White,I,005,165,47.60731,-122.330035,Calls for service,,FALSE
WA-2009-0001874,WA,2009-01-01,19:00,Pierce,Pierce County,53053,S-410-17,,,,,,,,,FALSE,,,FALSE,,,,141,F,White,S,410,17,47.165549,-122.114308,Calls for service,,FALSE
WA-2009-0001875,WA,2009-01-01,19:00,Pierce,Pierce County,53053,S-162-4,,,,,,,,,FALSE,,,FALSE,,,,141,F,White,S,162,4,47.169248,-122.229328,Calls for service,,FALSE
WA-2009-0001876,WA,2009-01-01,19:00,,,,C-027-NA,,,,,,,,,FALSE,,,FALSE,,,,418,M,White,C,027,,,,Calls for service,,FALSE
WA-2009-0001877,WA,2009-01-01,19:00,Whatcom,Whatcom County,53073,I-005-242,,,,,,,,,FALSE,,,FALSE,,,,89,M,White,I,005,242,48.648442,-122.365998,Self-Initiated Physical Assist,,FALSE
WA-2009-0001878,WA,2009-01-01,19:00,King,King County,53033,S-519-1,,,,,,,,,FALSE,,,FALSE,,,,908,M,White,S,519,1,47.595404,-122.334095,Calls for service,,FALSE
WA-2009-0001879,WA,2009-01-01,19:00,King,King County,53033,S-519-1,,,,,,,,,FALSE,,,FALSE,,,,908,M,White,S,519,1,47.595404,-122.334095,Calls for service,,FALSE
WA-2009-0001880,WA,2009-01-01,19:00,Yakima,Yakima County,53077,I-082-49,,,,,,,,,FALSE,,,FALSE,,,,58,M,White,I,082,49,46.416208,-120.314402,Self-Initiated Physical Assist,,FALSE
WA-2009-0001881,WA,2009-01-01,19:00,Cowlitz,Cowlitz County,53015,I-005-22,,,,,,,,,FALSE,,,FALSE,,,,396,M,White,I,005,22,45.928104,-122.75749,Self-Initiated Physical Assist,,FALSE
WA-2009-0001882,WA,2009-01-01,19:00,Okanogan,Okanogan County,53047,S-097-328,,,,,,,,,FALSE,,,FALSE,,,,56,M,White,S,097,328,48.885794,-119.424026,Calls for service,,FALSE
WA-2009-0001883,WA,2009-01-01,19:00,,,,C-011-NA,,,,,,,,,FALSE,,,FALSE,,,,526,M,Other,C,011,,,,Calls for service,,FALSE
WA-2009-0001884,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,S-009-5,,M,22.0,22.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,361,M,White,S,009,5,47.850718,-122.116446,Self-Initiated Contact,3,FALSE
WA-2009-0001885,WA,2009-01-01,20:00,,,,C-002-NA,,M,43.0,43.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,221,M,White,C,002,,,,Self-Initiated Contact,3,FALSE
WA-2009-0001886,WA,2009-01-01,20:00,Benton,Benton County,53005,S-397-6,,F,28.0,28.0,White,White,"Insurance - None,Lane Travel","Paperwork,Safe movement",FALSE,No Search,,FALSE,Arrest or Citation,,"12,182",526,M,Other,S,397,6,46.168794,-119.094486,Self-Initiated Contact,"3,1",FALSE
WA-2009-0001887,WA,2009-01-01,20:00,Pacific,Pacific County,53049,S-101-4,,M,52.0,52.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,715,M,White,S,101,4,46.265204,-123.935584,Emphasis patrol,3,FALSE
WA-2009-0001888,WA,2009-01-01,20:00,King,King County,53033,S-099-40,,M,41.0,41.0,Hispanic,Hispanic,"Headlights - None,Insurance - None","Lights,Paperwork",FALSE,No Search,,FALSE,Arrest or Citation,,"23,182",232,M,White,S,099,40,47.741911,-122.345431,Self-Initiated Contact,"3,1",FALSE
WA-2009-0001889,WA,2009-01-01,20:00,King,King County,53033,S-167-22,,M,24.0,24.0,White,White,"Lane Change,Vehicle Lic (tabs/plates),Vehicle registration (paper)","Paperwork,Registration/plates,Safe movement",FALSE,No Search,,FALSE,Arrest or Citation,,"37,151,152",652,M,White,S,167,22,47.4063155,-122.2204265,Self-Initiated Contact,"3,1,1",FALSE
WA-2009-0001890,WA,2009-01-01,20:00,Grant,Grant County,53025,S-017-41,,M,39.0,39.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,155,M,White,S,017,41,46.987847,-119.117903,Self-Initiated Contact,3,FALSE
WA-2009-0001891,WA,2009-01-01,20:00,Pierce,Pierce County,53053,I-005-138,,F,27.0,27.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,24,M,White,I,005,138,47.240716,-122.356301,Self-Initiated Contact,1,FALSE
WA-2009-0001892,WA,2009-01-01,20:00,Klickitat,Klickitat County,53039,S-014-66,,M,36.0,36.0,African American,Black,"License Susp/Rev 3rd Deg,Light Violations","License,Safe movement",FALSE,No Search,,FALSE,Arrest or Citation,,"22,185",237,M,White,S,014,66,45.718399,-121.473574,Emphasis patrol,"3,1",FALSE
WA-2009-0001893,WA,2009-01-01,20:00,King,King County,53033,S-522-4,,F,40.0,40.0,White,White,Safety Belt,Seat belt,FALSE,No Search,,FALSE,Arrest or Citation,,174,232,M,White,S,522,4,47.7443635,-122.286428,Self-Initiated Contact,1,FALSE
WA-2009-0001894,WA,2009-01-01,20:00,Klickitat,Klickitat County,53039,S-097-8,,M,38.0,38.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,167,M,White,S,097,8,45.761539,-120.823217,Self-Initiated Contact,1,FALSE
WA-2009-0001895,WA,2009-01-01,20:00,King,King County,53033,S-522-13,,M,22.0,22.0,Hispanic,Hispanic,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,361,M,White,S,522,13,47.7696105,-122.1559715,Self-Initiated Contact,1,FALSE
WA-2009-0001896,WA,2009-01-01,20:00,Grant,Grant County,53025,S-017-45,,M,20.0,20.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,155,M,White,S,017,45,47.033702,-119.166439,Self-Initiated Contact,3,FALSE
WA-2009-0001897,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,S-002-1,,F,21.0,21.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,4,429,M,White,S,002,1,47.9783195,-122.168663,Self-Initiated Contact,1,FALSE
WA-2009-0001898,WA,2009-01-01,20:00,Adams,Adams County,53001,I-090-225,,M,25.0,25.0,White,White,"Insurance - None,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"6,182",214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001899,WA,2009-01-01,20:00,Mason,Mason County,53045,S-101-345,,F,34.0,34.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,215,M,White,S,101,345,47.232762,-123.129045,Self-Initiated Contact,1,FALSE
WA-2009-0001900,WA,2009-01-01,20:00,,,,C-027-991,,F,51.0,51.0,White,White,DUI - With test,DUI,TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,1,481,M,Asian,C,027,991,,,Self-Initiated Contact,1,FALSE
